tic,kind,P,t0,T14,Lambda,delta,n_in,n_transits,sign_pass,odd_even_pass,no_secondary_pass,shape_pass,confirmed_Tred0
393490406,random,6.938738334930633,1356.4059183446413,0.1,0.0,-0.0008490405576755278,457,7,False,True,True,True,False
393490406,random,1.4969813978927586,1355.505701824953,0.8,0.0,-0.00013832216469749904,13035,27,False,True,True,True,False
393490406,random,4.247800199319144,1358.4308469408843,0.8,4.555711153186819,0.000326550198829398,4511,10,True,True,True,True,True
393490406,random,1.2963469050329992,1355.8498886069192,0.4,0.9448066842705427,0.00014684670266564803,7670,28,True,True,True,True,True
393490406,random,0.6834075037513603,1355.783022797961,0.4,1.2224375343303897,0.0001711759190208099,14580,53,True,True,True,True,True
393490406,random,21.57310254914819,1357.459354431548,0.2,0.0003288988606681968,8.572640250879547e-06,423,3,True,True,True,True,True
393490406,random,13.736482563444172,1359.5359717609463,0.4,0.0,-0.0007115593103815325,847,4,False,True,True,True,False
393490406,random,4.8053602977590515,1356.0084085486812,0.05,0.21209275640583103,0.00026248091608953176,288,8,True,True,True,True,True
393490406,random,0.8394756739795765,1355.7505765014967,0.05,0.0,-0.0004979287701728059,1454,42,False,True,True,True,False
393490406,random,2.062484431832267,1356.2928512887438,0.2,0.0,-2.542023810643389e-05,2481,18,False,True,True,True,False
393490406,random,1.9363125414436901,1357.1201057074938,0.4,0.1343556120383101,5.5583813352846045e-05,5106,20,True,True,True,True,True
393490406,random,17.96630059249969,1369.6436421041988,0.2,0.0,-0.0006090519347673303,288,2,False,True,True,True,False
393490406,random,1.4045482104283415,1356.0181920288035,0.1,0.0,-7.074996790605586e-05,1765,25,False,True,True,True,False
393490406,random,6.77139537054696,1359.9613209258819,0.8,0.02894195909604925,3.331374140219178e-05,2420,5,True,True,True,True,True
393490406,random,6.324894508808481,1359.7741029588315,0.8,0.0,-0.00013933597362522667,3538,7,False,True,True,True,False
393490406,random,0.7229494470377381,1355.5523027348986,0.1,0.13568798651771632,6.017637714420529e-05,3460,50,True,True,True,True,True
393490406,random,0.6775454978857326,1355.7424992499468,0.8,0.0,-0.00012246291336802883,24810,58,False,True,True,True,False
393490406,random,24.378776710988998,1360.5762422203522,0.8,0.0,-0.000553774876858332,572,1,False,True,True,True,False
393490406,random,0.5783943519441216,1355.7177439890145,0.1,1.3593249861009644,0.00017644934912522308,4273,60,True,True,True,True,True
389752285,random,2.821227092099812,1357.119035656546,0.4,0.0,-4.283760850227239e-06,2282,8,False,True,True,True,False
389752285,random,2.9147193608672652,1358.2198696518515,0.1,0.0,-1.9952597354509687e-05,530,8,False,False,True,False,False
389752285,random,0.828505585545724,1355.5721207486001,0.05,0.0,-9.27187784119262e-06,1007,29,False,True,True,True,False
389752285,random,1.1659454709627521,1356.4843126930389,0.4,0.0,-1.528304058084043e-05,5734,21,False,True,True,True,False
389752285,random,2.254384037521428,1355.9910635307997,0.05,0.0,-3.214130099217211e-05,354,10,False,True,True,True,False
389752285,random,0.9034303414753309,1355.7615322185268,0.4,2.6182684963061527,2.2953350843873863e-05,7312,27,True,True,True,True,True
389752285,random,2.2327693475290173,1355.4447426386696,0.05,0.29727263210337695,1.965737556842299e-05,422,12,True,True,True,True,True
389752285,random,6.025097057133486,1358.212119786938,0.8,0.0,-9.292111853087956e-06,2256,4,False,True,True,True,False
389752285,random,1.9788926366509305,1356.549029267877,0.4,0.0,-6.234235627154767e-06,3245,13,False,True,True,True,False
389752285,random,0.9251318054986594,1356.2149050065968,0.05,2.4536072486035994,3.937159591533775e-05,865,25,True,True,True,True,True
389752285,random,7.287819190017536,1361.4883584893587,0.1,0.0,-9.112573320505053e-05,208,3,False,True,True,True,False
389752285,random,4.2850432174480755,1356.7452688090793,0.8,0.0,-1.6331723796029347e-05,3377,6,False,True,True,True,False
389752285,random,10.139297130361932,1364.0536103010743,0.05,0.0,-9.984846924052987e-05,70,2,False,True,True,True,False
389752285,random,5.6175848769876815,1359.2653612965987,0.4,0.0,-4.356808771122824e-06,1117,4,False,True,True,True,False
389752285,random,1.7049252001730457,1357.0287529762884,0.8,0.0,-2.946489437241168e-05,7809,15,False,True,True,True,False
389752285,random,4.498267106049795,1357.4303936814135,0.1,1.4930078946873322,4.368227226561304e-05,427,6,True,True,True,True,True
389752285,random,9.999244585320852,1356.9271742219953,0.1,0.01864239573371582,6.870976726439435e-06,215,3,True,True,True,True,True
389752285,random,1.0586531790633091,1355.7201767378515,0.4,0.0,-1.3186784059682025e-05,6216,23,False,True,True,True,False
389752285,random,2.166388291391856,1356.3686393444768,0.2,0.0,-2.2329642855043713e-05,1569,12,False,True,True,True,False
389752285,random,2.3039487080023737,1357.3863107462942,0.8,0.0,-2.7825002060500993e-05,5803,12,False,True,True,True,False
389756744,random,0.8791942845584853,1326.8811493874387,0.4,0.0,-4.323285511671714e-05,14935,55,False,False,True,False,False
389756744,random,0.9540079416651802,1326.9658193842174,0.4,0.4096488747276885,9.719656797860756e-06,14039,52,True,True,True,True,True
389756744,random,1.2381386825206395,1327.4267923019283,0.1,5.9317231473994205,5.373765257454046e-05,2666,39,True,False,True,False,False
389756744,random,3.58452948728263,1326.5596396858132,0.2,1.6021004843221007,3.3598805984319025e-05,1843,15,True,True,True,True,True
389756744,random,10.011342266414834,1331.8568450723433,0.4,0.0,-0.0004038336347404979,1317,5,False,False,True,False,False
389756744,random,0.6358059547473174,1326.867972208217,0.2,0.0,-3.11813478073187e-05,10520,77,False,False,True,False,False
389756744,random,2.2397767365489645,1328.173597222753,0.8,32.21861155148242,9.055621667038186e-05,11304,23,True,True,True,True,True
389756744,random,1.90283040922921,1327.832109579213,0.05,0.0,-1.7678720498407863e-05,815,24,False,True,True,True,False
389756744,random,21.65775198712528,1344.8455302544594,0.8,0.0,-0.0001338734594955589,1114,2,False,False,True,False,False
389756744,random,0.8055406699729524,1326.7490120833224,0.4,0.0,-2.357653063875851e-05,16618,61,False,False,True,False,False
389756744,random,4.103422864307675,1329.2808366299623,0.1,0.04815577735561615,8.545753885148774e-06,842,12,True,True,True,True,True
389756744,random,12.1447724177345,1327.4463445377862,0.2,0.0,-0.00020677433235489427,580,5,False,False,True,False,False
389756744,random,1.2677876663031264,1327.4691980799096,0.05,0.0,-8.126053871319503e-06,1264,38,False,False,True,False,False
389756744,random,12.369282476879986,1338.1797718441976,0.4,9.104847056118516,0.00010046099146433604,1146,4,True,False,True,False,False
389756744,random,6.714397726875277,1331.3474523200862,0.05,0.0,-0.0002577399734461765,287,8,False,True,True,True,False
389756744,random,6.568949511764613,1328.7635816763238,0.8,0.0,-0.00023047712768416113,3081,7,False,False,True,False,False
389756744,random,1.7593985413450695,1328.0894806266595,0.1,0.1392173059907768,9.970127807629364e-06,1776,27,True,False,True,False,False
389756744,random,4.453951357430386,1328.7704430203607,0.2,0.0,-0.00011899964312516675,1691,12,False,True,True,True,False
389756744,random,6.396102812974154,1332.11987619938,0.05,0.0,-5.281968885954998e-05,273,8,False,False,True,False,False
389756744,random,13.766888694988566,1333.102156840743,0.8,0.0,-0.0001523736678229494,2270,4,False,False,True,False,False
393490564,random,1.5932117185451529,1387.737588047634,0.8,1.1670627535878983,4.8186010498984544e-05,4470,9,True,True,True,True,True
393490564,random,4.393104849262698,1388.0183393393065,0.1,0.3083738402194734,6.615341226900881e-05,214,3,True,True,True,True,True
393490564,random,1.0005059309078814,1387.683685702539,0.05,0.32806437531913374,4.752361669909683e-05,434,13,True,True,True,True,True
393490564,random,7.767622016913567,1389.2980274157367,0.1,0.17658305957024992,6.151096206722334e-05,144,2,True,True,True,True,True
393490564,random,1.002756444947721,1387.833318750194,0.8,3.3080113248224454,8.473028325851861e-05,7087,15,True,True,True,True,True
393490564,random,1.5604869343906513,1388.4386850065503,0.05,0.0,-5.4675207423544755e-06,250,7,False,True,True,True,False
393490564,random,5.814767972000024,1389.849770865414,0.8,0.24461967046598834,2.534267366044568e-05,1135,2,True,True,True,True,True
393490564,random,2.7186242133265757,1388.77971928883,0.8,0.15593203343928355,1.9457339637354347e-05,2467,5,True,True,True,True,True
393490564,random,7.407651898122334,1389.9992212076115,0.4,3.035452299825902,0.00013199475690109486,521,2,True,True,True,True,True
393490564,random,1.0056941637529646,1387.2608096932133,0.1,0.7156763115545401,4.9318337006683395e-05,909,13,True,True,True,True,True
393490564,random,2.799037343003919,1387.7033433934175,0.05,0.0,-0.0001357639069889451,179,5,False,True,True,True,False
393490564,random,1.3473591529739917,1388.3397501968518,0.4,7.529727910703167,0.00012997961602989773,2612,11,True,True,True,True,True
393490564,random,6.5292948697118955,1390.2633331744046,0.05,0.5816802777726107,0.00016689144434849887,65,2,True,True,True,True,True
393490564,random,2.2513153320402397,1387.3628524943895,0.2,0.9586529220765488,5.933491408805665e-05,841,6,True,True,True,True,True
393490564,random,2.1744535723272,1387.8742359364378,0.2,0.10754108907804036,2.0020916201772312e-05,836,6,True,True,True,True,True
393490564,random,0.9482623504175067,1387.2961818386477,0.4,0.00691401997195192,3.867038089012918e-06,3649,14,True,True,True,True,True
393490564,random,0.5126905929802742,1387.6140339710812,0.4,0.014997237675868089,5.4708558615517686e-06,6969,27,True,True,True,True,True
393490564,random,0.6634260430815225,1387.8397925372947,0.1,3.0838564451761314,8.349388618484222e-05,1311,19,True,True,True,True,True
393490564,random,2.51138721583335,1388.6066359764534,0.05,0.662858604560312,0.00010678558397004558,179,5,True,True,True,True,True
393490564,random,1.0518584226704761,1388.02810022902,0.2,0.0,-3.2974399215700976e-05,1676,12,False,True,True,True,False
393491843,seed,12.25153902926695,1376.3718106003387,0.2,9.114454639992378,0.0005688939260021452,567,4,True,True,True,True,True
393491843,random,5.639073982661725,1356.5150631130846,0.8,1.8205547156215323,0.00010325323929768389,3387,6,True,True,True,True,True
393491843,random,1.7953849279944656,1356.0848660590448,0.8,0.08432275225723969,2.017503680575898e-05,11540,21,True,True,True,True,True
393491843,random,0.8120955540307999,1355.7923446588854,0.8,0.7852887013582368,6.393970769456691e-05,25082,48,True,True,True,True,True
393491843,random,14.296200455232382,1368.1137353664983,0.2,0.0,0.0,0,0,False,True,True,True,False
393491843,random,1.14144924751009,1356.465798938516,0.2,0.0,-7.485811959950298e-05,4436,32,False,True,True,True,False
393491843,random,5.486286812631019,1357.2562949298065,0.8,0.036761379937302885,1.4502843790247674e-05,3427,7,True,True,True,True,True
393491843,random,13.485825393730897,1367.530364206243,0.1,0.0,0.0,0,0,False,True,True,True,False
393491843,random,18.625127513156894,1361.5455886974112,0.2,0.24970808067892927,0.00011096249813063579,403,3,True,True,True,True,True
393491843,random,1.2727654884508737,1355.6719304961503,0.4,0.0,-2.4506995092285764e-06,7997,29,False,True,True,True,False
393491843,random,0.5873744472109537,1355.3612591929932,0.2,1.5514954119950124,8.575079920072984e-05,8638,62,True,True,True,True,True
393491843,random,3.7329498858524945,1358.969799165948,0.05,0.019806410061714786,3.346828309368318e-05,356,10,True,True,True,True,True
393491843,random,4.889391343261578,1356.612567205565,0.8,0.5804659595250728,5.433615280335186e-05,3909,7,True,True,True,True,True
393491843,random,7.856078442172099,1360.8678585709642,0.2,0.45793767824728937,0.00011475476687846423,703,5,True,True,True,True,True
393491843,random,21.911024143168447,1361.8850697686005,0.4,1.199387449229205,0.00028990274293181836,288,1,True,True,True,True,True
393491843,random,1.9862652085613324,1355.5195177564121,0.4,1.669360158779433,9.031695363995901e-05,5022,18,True,True,True,True,True
393491843,random,1.4424553772330804,1355.4136001816096,0.1,2.7966311715660312,0.00017852256835334924,1766,26,True,True,True,True,True
393491843,random,1.651530610818939,1356.904727590684,0.8,0.0,-4.588208891275705e-05,12446,24,False,True,True,True,False
393491843,random,0.512615978670798,1355.5748854359472,0.4,0.0,-7.60723554853091e-05,19928,71,False,True,True,True,False
393491843,random,22.64358991045412,1374.0914664871507,0.4,0.86127720708159,0.00024643540183137783,286,1,True,True,True,True,True
393491843,random,11.099758767275423,1359.0059126841272,0.8,0.5649571657615473,7.150333703032536e-05,2231,4,True,True,True,True,True
393962765,random,6.378446852595327,1359.7509879385625,0.1,0.0,-1.3014447941499986e-05,284,4,False,True,True,True,False
393962765,random,1.6767172268412769,1355.4042067557743,0.05,0.0,-7.07282489880142e-06,528,15,False,True,True,True,False
393962765,random,0.5993402308750789,1355.5967010460026,0.2,0.0,-1.69206023024081e-05,5647,40,False,True,True,True,False
393962765,random,1.3070077345476454,1355.9269965748567,0.4,0.0,-1.9552227418265987e-05,5107,18,False,True,True,True,False
393962765,random,3.9367919522428063,1357.3908825795058,0.4,0.0,-1.7302962005572948e-05,1695,6,False,True,True,True,False
393962765,random,0.6579843199610909,1355.6051406063436,0.1,0.0,-2.0410484759001287e-05,2510,36,False,True,True,True,False
393962765,random,1.1038329812604284,1355.577964305608,0.8,0.0009016310941658738,3.3074614480446786e-07,12149,22,True,True,True,True,True
393962765,random,3.684326538160389,1358.5319521203517,0.4,0.0,-8.383604210554732e-06,1693,6,False,True,True,True,False
393962765,random,2.7056651403321865,1357.415313807501,0.4,0.0,-1.0013372846098183e-05,2269,8,False,True,True,True,False
393962765,random,1.661264866507602,1355.6378946021907,0.2,0.0,-8.359231529648815e-06,1993,14,False,True,True,True,False
393962765,random,2.5516395949906294,1356.3668738364493,0.4,0.7162292203614878,9.042418901532078e-06,2810,10,True,True,True,True,True
393962765,random,1.1527022919435967,1355.8147883960735,0.2,0.0,-1.4118021110942751e-05,2837,20,False,True,True,True,False
393962765,random,4.894909521099684,1359.3763993077523,0.8,0.5548965929519634,8.03995653504543e-06,2822,5,True,True,True,True,True
393962765,random,6.628752087672492,1361.627231289602,0.2,1.9547480840935523,4.874109373889241e-05,270,2,True,True,True,True,True
393962765,random,4.3305822669232805,1356.9529155498565,0.05,0.0,-6.871953518866962e-05,186,6,False,True,True,True,False
393962765,random,1.439371035489691,1356.2561575598097,0.1,0.0,-2.113646409541865e-05,1119,16,False,True,True,True,False
393962765,random,0.895225086317663,1355.549995118749,0.4,0.0,-2.3766599282537165e-05,7440,27,False,True,True,True,False
393962765,random,1.1545357107278675,1355.9131614141666,0.05,0.0,-5.7872594634064174e-05,738,21,False,True,True,True,False
393962765,random,7.486901876250237,1359.4008251162581,0.2,0.0,-7.71567107369499e-06,431,3,False,True,True,True,False
393962765,random,3.084074876924149,1356.9323681586961,0.05,0.0,-1.368755053193196e-05,283,8,False,True,True,True,False
393963749,random,1.789509919777292,1356.9992143170734,0.8,0.0,-1.994852747090831e-05,7218,14,False,True,True,True,False
393963749,random,7.756220568510661,1356.9883371034575,0.8,0.0,-3.345140635278074e-05,2002,4,False,True,True,True,False
393963749,random,10.28569822243106,1361.1029988318915,0.05,0.7295540820228998,0.00010411160700972899,69,2,True,True,True,True,True
393963749,random,1.7868389386552463,1356.0835313083437,0.8,0.0,-3.1479661924571945e-05,7586,14,False,True,True,True,False
393963749,random,1.1260677874939966,1356.0355570871072,0.05,0.0,-4.364879293145097e-05,704,20,False,True,True,True,False
393963749,random,1.2273323867030765,1356.1202451847303,0.05,1.0859120203928345,4.116074340809836e-05,654,19,True,True,True,True,True
